player,player_id,ht_in_in,wt,birth_date,colleges,from_season,to_season,debut,hof,n_seasons,lg,teams,pos,career_g,career_gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,career_mp,career_fg,career_fga,career_x3p,career_x3pa,career_x2p,career_x2pa,career_ft,career_fta,career_orb,career_drb,career_trb,career_ast,career_stl,career_blk,career_tov,career_pf,career_pts,career_trp_dbl,career_per,career_ts_percent,career_x3p_ar,career_f_tr,career_orb_percent,career_drb_percent,career_trb_percent,career_ast_percent,career_stl_percent,career_blk_percent,career_tov_percent,career_usg_percent,career_ows,career_dws,career_ws,career_ws_48,career_obpm,career_dbpm,career_bpm,career_vorp,career_fg_per_100_poss,career_fga_per_100_poss,career_x3p_per_100_poss,career_x3pa_per_100_poss,career_x2p_per_100_poss,career_x2pa_per_100_poss,career_ft_per_100_poss,career_fta_per_100_poss,career_orb_per_100_poss,career_drb_per_100_poss,career_trb_per_100_poss,career_ast_per_100_poss,career_stl_per_100_poss,career_blk_per_100_poss,career_tov_per_100_poss,career_pf_per_100_poss,career_pts_per_100_poss,career_o_rtg,career_d_rtg,career_pg_percent,career_sg_percent,career_sf_percent,career_pf_percent,career_c_percent,career_on_court_plus_minus_per_100_poss,career_net_plus_minus_per_100_poss,career_bad_pass_turnover,career_lost_ball_turnover,career_shooting_foul_committed,career_offensive_foul_committed,career_shooting_foul_drawn,career_offensive_foul_drawn,career_points_generated_by_assists,career_and1,career_fga_blocked,career_avg_dist_fga,career_percent_fga_from_x0_3_range,career_percent_fga_from_x3_10_range,career_percent_fga_from_x10_16_range,career_percent_fga_from_x16_3p_range,career_percent_fga_from_x3p_range,career_fg_percent_from_x0_3_range,career_fg_percent_from_x3_10_range,career_fg_percent_from_x10_16_range,career_fg_percent_from_x16_3p_range,career_percent_assisted_x2p_fg,career_percent_assisted_x3p_fg,career_percent_dunks_of_fga,career_num_of_dunks,career_percent_corner_3s_of_3pa,career_corner_3_point_percent,career_num_heaves_attempted,career_num_heaves_made,career_CHMP_count,career_FMVP_count,career_all_star_count,career_all_defense_share_mean,career_all_nba_share_mean,career_all_rookie_share_mean,career_all_defense_1st_count,career_all_defense_2nd_count,career_all_defense_ORV_count,career_all_nba_1T_count,career_all_nba_2T_count,career_all_nba_3T_count,career_all_nba_ORV_count,career_all_rookie_1st_count,career_all_rookie_2nd_count,career_all_rookie_ORV_count,career_mvp_winner_count,career_mvp_share_mean,career_roy_winner_count,career_roy_share_sum,career_smoy_winner_count,career_smoy_share_mean,career_mip_winner_count,career_mip_share_mean,career_dpoy_winner_count,career_dpoy_share_mean,career_clutch_poy_winner_count,career_clutch_poy_share_mean,from,to,experience,career_percent_fga_from_x2p_range
Greg Monroe,monrogr01,83,265.0,1990-06-04,Georgetown,2011,2022,2010-10-30T00:00:00Z,False,10,NBA,"DET, MIL, PHO, BOS, PHI, TOR, MIL, MIN, UTA, WAS",C,646,417.0,27.352941176470587,5.218266253869969,10.14860681114551,0.5141854789505796,0.0015479876160990713,0.02631578947368421,0.058823529411764705,5.21671826625387,10.122291021671826,0.5153693225263802,0.514261744966443,2.568111455108359,3.654798761609907,0.7026683608640406,2.7848297213622293,5.408668730650155,8.193498452012383,2.130030959752322,1.0526315789473684,0.5773993808049536,1.8544891640866874,2.221362229102167,13.006191950464396,17670.0,3371,6556,1.0,17.0,3370.0,6539.0,1659,2361,1799.0,3494.0,5293.0,1376,680.0,373.0,1198.0,1435.0,8402,2.0,20.069660441426148,0.5542196943972836,0.002586078098471986,0.36319886813808716,11.386406338426712,23.018947368421056,17.082857951329938,13.417023203169215,2.0060554612337294,1.7252009054895303,13.50856819468025,22.344499151103566,30.0,20.5,50.50000000000001,0.13694567062818336,1.5109847198641766,-0.07732880588568194,1.4305036785512169,15.3,9.842716468590831,19.1468986983588,0.0027164685908319186,0.03910582908885116,9.84,19.096010186757216,4.838534238822863,6.899750990379174,5.257747594793435,10.220265987549519,15.480186757215622,3.9984323712507077,2.0060554612337294,1.1047368421052635,3.5012280701754386,4.190362195812111,24.548636106395023,110.846519524618,105.55557441992077,0.0,0.0,0.0,18.52739105829089,81.62484436898698,-3.2368986983588,0.4630164119977363,456.0,476.0,779.0,133.0,1156.0,50.0,3127.0,268.0,675.0,4.2793039049236,0.5730162988115449,0.2991451612903226,0.05280718732314658,0.07228568194680247,0.002586078098471986,0.6260760611205433,0.37377266553480476,0.36078104131295985,0.32631126202603283,0.5365767968307865,0.027164685908319185,0.036159932088285225,208.0,0.038016411997736275,0.0,6.0,0.0,1,0,0,0.0,0.0,0.07239999999999999,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.025,0,0.004200000000000001,0,0.0164,0,0.0002,,,2011,2022,10,0.997413921901528
Avery Bradley,bradlav01,75,180.0,1990-11-26,Texas,2011,2020,2010-11-22T00:00:00Z,False,10,NBA,"BOS, DET, LAC, MEM, LAL",SG,571,493.0,28.271453590192646,4.732049036777584,10.847635726795096,0.43622860833064253,1.3029772329246936,3.5761821366024518,0.3643486777668952,3.4290718038528896,7.271453590192644,0.47157996146435455,0.49628672909267035,0.9877408056042032,1.266199649737303,0.7800829875518672,0.626970227670753,2.297723292469352,2.924693520140105,1.7723292469352014,1.0175131348511384,0.2031523642732049,1.404553415061296,2.1961471103327495,11.754816112084063,16143.0,2702,6194,744.0,2042.0,1958.0,4152.0,564,723,358.0,1312.0,1670.0,1012,581.0,116.0,802.0,1254.0,6712,0.0,11.064405624728984,0.5153081211670694,0.3286023044043858,0.1164934646596048,2.4908009663631296,9.016137025336057,5.740729728055504,9.96977637366041,1.782568295855789,0.588341696091185,11.07677011707861,20.025608622932538,0.6000000000000001,15.700000000000001,16.1,0.04787245245617295,-1.8908443288112495,-0.26714365359598585,-2.1928699746019946,-0.7000000000000002,8.376478969212663,19.170668401164594,2.297069937434182,6.258941956265873,6.075500216812241,12.894375271015301,1.738196122158211,2.262088831072291,1.1039893452270335,4.054326952858824,5.164188812488385,3.1334200582295733,1.782568295855789,0.36965867558694177,2.4828222759090632,3.8937062503871647,20.783423155547297,99.26760825125442,107.9554605711454,22.862974663941028,68.59226909496377,8.23836957195069,0.07346837638604968,0.0,0.30377253298643386,-1.0459332218298953,432.0,242.0,479.0,41.0,294.0,104.0,2304.0,60.0,396.0,15.359406553924302,0.2271289103636251,0.07494307130025399,0.06271560428668772,0.30627008610543266,0.3286023044043858,0.6081604410580438,0.34145096946044723,0.39108567180821413,0.4191509632658118,0.6208971071052468,0.898207768072849,0.0220941584587747,122.0,0.44773833859877343,0.3823111565384377,7.0,0.0,1,0,0,0.14059999999999997,0.0,0.0,1,2,8,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0062,0,0.005,,,2011,2022,10,0.6713976955956141
Ed Davis,davised01,81,218.0,1989-06-05,UNC,2011,2020,2010-12-01T00:00:00Z,False,10,NBA,"TOR, MEM, LAL, POR, BRK, UTA",PF,668,96.0,19.84431137724551,2.6092814371257487,4.592814371257485,0.568122555410691,0.0,0.005988023952095809,0.0,2.6092814371257487,4.586826347305389,0.568864229765013,0.568122555410691,1.091317365269461,1.872754491017964,0.5827338129496403,2.2904191616766467,4.3517964071856285,6.642215568862276,0.7649700598802395,0.49850299401197606,0.8143712574850299,0.7784431137724551,2.4850299401197606,6.309880239520958,13256.0,1743,3068,0.0,4.0,1743.0,3064.0,729,1251,1530.0,2907.0,4437.0,511,333.0,544.0,520.0,1660.0,4215,0.0,16.54991701870851,0.5832115268557635,0.0014436481593240796,0.4170387748943875,12.847570911285455,24.726229631864815,18.732136391068195,5.970503922751963,1.2896348823174413,3.2861044055522033,12.820036210018104,13.978311707905856,24.6,17.299999999999997,41.900000000000006,0.15196024441762218,-0.4542546771273386,0.3101463488231744,-0.13959716354858173,6.1000000000000005,6.716732045866023,11.86869342184671,0.0,0.010908267954133976,6.716732045866023,11.85759656004828,2.812967712733857,4.81133071816536,5.86659625829813,11.144726916113457,17.008464091732048,1.970051297525649,1.2896348823174413,2.1146650573325285,1.9860365117682557,6.379005733252866,16.270639710319852,119.34950211225106,104.87711225105612,0.0,0.0,2.5526554013277005,52.85485817742909,44.66460470730235,-2.6144312009656,-1.5300618587809294,120.0,163.0,961.0,150.0,622.0,28.0,1203.0,151.0,274.0,3.749140012070006,0.6200044508147254,0.26215698551599276,0.08783019010259506,0.02835357573928787,0.0014436481593240796,0.6803643633071816,0.41509633373566684,0.3812515841882921,0.15589574532287268,0.6429674109837055,0.0,0.1533710018105009,426.0,0.0,0.0,2.0,0.0,0,0,0,0.001,0.0,0.0172,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0034000000000000002,0,0.0,0,0.0,,,2011,2022,10,0.998556351840676
Patrick Patterson,pattepa01,80,235.0,1989-03-14,Kentucky,2011,2020,2010-12-15T00:00:00Z,False,10,NBA,"HOU, SAC, TOR, OKC, LAC",PF,681,99.0,21.058737151248163,2.6417033773861966,5.903083700440528,0.4475124378109453,0.8663729809104258,2.345080763582966,0.36944270507201,1.775330396475771,3.5580029368575623,0.49896822121337187,0.5208955223880597,0.5829662261380323,0.7723935389133627,0.7547528517110266,1.1791483113069017,2.8208516886930983,4.0,1.038179148311307,0.5198237885462555,0.42290748898678415,0.644640234948605,1.5726872246696035,6.732745961820852,14341.0,1799,4020,590.0,1597.0,1209.0,2423.0,397,526,803.0,1921.0,2724.0,707,354.0,288.0,439.0,1071.0,4585,0.0,12.52833135764591,0.5402029844501779,0.4314482950979709,0.13230479046091626,6.335067289589289,15.171863886758246,10.755296004462728,7.436880273342166,1.2749877972247403,1.5746530925319013,9.4112335262534,14.494972456592986,17.3,13.200000000000001,30.5,0.10260588522418242,0.07742137926225502,-0.07836273621086395,-0.019322222997001613,7.300000000000001,6.361704204727704,14.2400529949097,2.0692280873021405,5.595990516700369,4.302991423192246,8.6149919810334,1.404288403876996,1.857882992817795,2.8624851823443276,6.794400669409385,9.648978453385398,2.498410152709016,1.2749877972247403,1.0313576459103273,1.5565302280175721,3.8054389512586293,16.219601143574366,112.41580085070775,108.13701973363085,0.0,0.0,1.276968133324036,84.9691792762011,13.813890244752807,3.6310299142319225,1.7916811937800712,194.0,76.0,489.0,118.0,224.0,57.0,1724.0,42.0,121.0,15.531643539502126,0.1675004532459382,0.1631837389303396,0.11690691025730421,0.12061278850847221,0.4314482950979709,0.5993185272993515,0.4699887037166167,0.42273056272226484,0.39376514887385816,0.6327536434000418,0.8305311345094485,0.03515026846105571,134.0,0.4315090997838366,0.32937640331915485,4.0,1.0,0,0,0,0.0,0.0,0.0086,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0002,0,0.0,0,0.0,,,2011,2021,10,0.5685517049020291
Lance Stephenson,stephla01,78,230.0,1990-09-05,Cincinnati,2011,2022,2011-02-27T00:00:00Z,False,10,NBA,"IND, CHO, LAC, MEM, MIN, NOP, IND, LAL, ATL, IND",SG,554,200.0,22.888086642599276,3.4025270758122743,7.653429602888087,0.44457547169811323,0.6732851985559567,2.1462093862815883,0.3137089991589571,2.729241877256318,5.507220216606498,0.49557522123893805,0.488561320754717,1.0740072202166064,1.5469314079422383,0.6942823803967327,0.6209386281588448,3.4422382671480145,4.063176895306859,2.9259927797833933,0.644404332129964,0.1371841155234657,1.6389891696750902,1.96028880866426,8.552346570397113,12680.0,1885,4240,373.0,1189.0,1512.0,3051.0,595,857,344.0,1907.0,2251.0,1621,357.0,76.0,908.0,1086.0,4738,5.0,12.157184542586752,0.513845977917981,0.27901466876971615,0.20174842271293372,3.058351735015773,16.523162460567825,9.849187697160882,20.333154574132493,1.4192744479495267,0.4857570977917982,16.375859621451102,19.493075709779177,1.3,15.9,17.500000000000004,0.06630867507886436,-1.6183123028391169,0.3383438485804417,-1.3149842271293375,2.2,7.55218454258675,16.993998422712934,1.463454258675079,4.741608832807571,6.067026813880127,12.253651419558361,2.3944400630914826,3.4253943217665617,1.3894637223974764,7.642089905362776,9.031553627760252,6.495291798107255,1.4192744479495267,0.3079022082018928,3.6392981072555206,4.359589905362776,18.988817034700315,100.22539432176656,105.45402208201892,2.8908517350157727,61.26695583596214,33.320425867507886,2.34211356466877,0.0,0.3021056782334384,-0.8941246056782336,486.0,202.0,371.0,121.0,396.0,81.0,3688.0,109.0,221.0,13.18070977917981,0.3263294164037855,0.12109400630914827,0.07953477917981074,0.1943217665615142,0.27901466876971615,0.648182807570978,0.35732026813880124,0.3923888012618296,0.3600663249211356,0.317236356466877,0.7762579652996845,0.021482018927444793,76.0,0.22003809148264986,0.36847768138801257,26.0,0.0,0,0,0,0.0057,0.0005,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0253,0,0.0,,,2011,2022,10,0.7209853312302839
E'Twaun Moore,mooreet01,75,191.0,1989-02-25,Purdue,2012,2021,2011-12-25T00:00:00Z,False,10,NBA,"BOS, ORL, CHI, NOP, PHO",SG,598,191.0,21.010033444816052,3.222408026755853,7.083612040133779,0.45491029272898964,0.9297658862876255,2.3946488294314383,0.388268156424581,2.2926421404682276,4.688963210702341,0.48894436519258205,0.5205382436260623,0.5568561872909699,0.7508361204013378,0.7416481069042317,0.47157190635451507,1.548494983277592,2.020066889632107,1.7642140468227425,0.6605351170568562,0.21906354515050167,0.8929765886287625,1.5819397993311037,7.931438127090301,12564.0,1927,4236,556.0,1432.0,1371.0,2804.0,333,449,282.0,926.0,1208.0,1055,395.0,131.0,534.0,946.0,4743,0.0,11.37574816937281,0.5358038841133397,0.3363190862782554,0.1067103629417383,2.4715058898439985,7.889597262018466,5.216817892390957,12.55414676854505,1.5654170646290988,0.8281677809614773,10.759789875835722,17.300326329194522,6.5,8.5,14.800000000000002,0.056682983126392875,-1.6702403693091374,-0.2651862464183381,-1.951997771410379,0.30000000000000004,7.499044890162368,16.574196115886657,2.1795924864692773,5.603334925183063,5.346999363260108,10.967765042979945,1.3098137535816619,1.7672556510665394,1.1193011779687998,3.609980897803247,4.729282075772047,4.1580627188793375,1.5654170646290988,0.5149076727156956,2.1208611907035975,3.7217685450493474,18.513761540910536,104.84391913403374,111.27419611588667,24.379258198026108,68.38482967207895,7.425819802610634,0.17581980261063357,0.0,-1.7103231454950654,0.3172715695638333,272.0,137.0,410.0,36.0,185.0,32.0,2394.0,52.0,203.0,14.051313276026743,0.18979711875198985,0.21981470869149955,0.11985546004457177,0.13465027061445398,0.3363190862782554,0.6224891754218401,0.5000732250875517,0.38833858643744035,0.381207418019739,0.496891276663483,0.9286833014963388,0.00967613817255651,39.0,0.339227952881248,0.4097027220630373,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0012000000000000001,0,0.0,,,2012,2021,10,0.6636809137217446
Iman Shumpert,shumpim01,77,215.0,1990-06-26,Georgia Tech,2012,2021,2011-12-25T00:00:00Z,False,10,NBA,"NYK, CLE, HOU, SAC, BRK",SG,461,246.0,24.880694143167027,2.6572668112798263,6.789587852494577,0.3913738019169329,1.0607375271149675,3.1453362255965294,0.3372413793103448,1.596529284164859,3.644251626898048,0.4380952380952381,0.4694888178913738,0.8264642082429501,1.0824295010845988,0.7635270541082164,0.702819956616052,2.6247288503253796,3.3275488069414316,1.8329718004338396,1.1149674620390455,0.2603036876355748,1.1496746203904555,2.295010845986985,7.2017353579175705,11470.0,1225,3130,489.0,1450.0,736.0,1680.0,381,499,324.0,1210.0,1534.0,845,514.0,120.0,530.0,1058.0,3320,0.0,9.722685265911073,0.4955087183958151,0.46692170880557976,0.16043452484742807,3.1932519616390582,12.041909328683523,7.565265911072362,10.970863121185703,2.3014734088927638,0.8697471665213601,13.591839581517004,15.177602441150826,1.4999999999999998,11.4,12.899999999999999,0.05384176111595467,-2.392554489973845,0.7160069747166522,-1.693025283347864,0.8,5.472362685265911,13.916974716652136,2.1766521360069744,6.407393199651263,3.302598081952921,7.50099389712293,1.6875152571926766,2.2220052310374894,1.4782650392327812,5.40713164777681,6.831447253705318,3.782231909328684,2.3014734088927638,0.5273060156931124,2.3662336530078467,4.735632083696601,14.778360941586747,99.97541412380122,107.39145597210113,10.447166521360069,64.02580645161291,25.3514385353095,0.3001743679163034,0.0,3.109285091543156,2.2665126416739323,273.0,129.0,463.0,68.0,181.0,129.0,2039.0,40.0,126.0,17.053583260680035,0.19583818657367044,0.06460061028770707,0.06705204882301656,0.2051955536181343,0.46692170880557976,0.5854626852659112,0.223094856146469,0.31063705318221446,0.4134863121185703,0.4036761987794245,0.8782036617262423,0.03643565823888404,84.0,0.37968971229293813,0.3494736704446382,12.0,0.0,1,0,0,0.023799999999999998,0.0,0.06899999999999999,0,0,3,0,0,0,0,1,1,1,0,0.0,0,0.055,0,0.0,0,0.0,0,0.00030000000000000003,,,2012,2021,10,0.5330782911944203
Klay Thompson,thompkl01,77,215.0,1990-02-08,Washington State,2012,2023,2011-12-25T00:00:00Z,False,10,NBA,GSW,SG,716,679.0,32.90502793296089,7.407821229050279,16.269553072625698,0.4553180530517641,3.090782122905028,7.427374301675978,0.41613388491914255,4.317039106145251,8.84217877094972,0.4882325067129995,0.5503047471885999,1.8645251396648044,2.1885474860335195,0.8519463943841736,0.45670391061452514,3.0921787709497206,3.548882681564246,2.328212290502793,0.8743016759776536,0.5279329608938548,1.702513966480447,2.090782122905028,19.77094972067039,23560.0,5304,11649,2213.0,5318.0,3091.0,6331.0,1335,1567,327.0,2214.0,2541.0,1667,626.0,378.0,1219.0,1497.0,14156,0.0,16.228276740237693,0.5723265704584041,0.4535521646859083,0.13430734295415958,1.5856409168081493,9.902007640067911,5.89300933786078,11.225747028862477,1.3054541595925298,1.2805857385398982,9.081434634974533,25.078713921901524,29.8,21.9,51.699999999999996,0.10520246179966043,1.7946519524617996,-1.1338030560271646,0.655169779286927,15.8,10.99085314091681,24.1361714770798,4.585865874363327,10.987147707979625,6.393730899830219,13.137767402376912,2.7849193548387094,3.240042444821732,0.6877249575551783,4.582822580645161,5.2583743633276745,3.4606494057724966,1.3054541595925298,0.7777674023769102,2.5277843803056026,3.13213921901528,29.303314940577252,108.6409168081494,109.02652801358234,2.8783955857385397,73.6688455008489,23.109168081494058,0.5625212224108659,0.0,7.962550933786077,6.141769949066214,579.0,328.0,756.0,133.0,657.0,37.0,3777.0,110.0,372.0,17.567949915110358,0.13745437181663833,0.0825949066213922,0.12810929541595925,0.19883870967741932,0.4535521646859083,0.6744073005093378,0.3648598896434635,0.42189452461799665,0.4426351443123939,0.6948580220713074,0.928691298811545,0.012486035653650255,130.0,0.2361470713073005,0.4510818336162988,17.0,0.0,4,0,5,0.10370000000000001,0.0529,0.0741,0,1,6,0,0,2,5,1,1,1,0,0.0001,0,0.05,0,0.0,0,0.008799999999999999,0,0.0008,0,0.0,2012,2025,10,0.5464478353140917
Bismack Biyombo,biyombi01,80,255.0,1992-08-28,,2012,2021,2011-12-26T00:00:00Z,False,10,NBA,"CHA, CHO, TOR, ORL, CHO",C,702,307.0,20.246438746438745,1.9572649572649572,3.7165242165242165,0.5266385588348026,0.0,0.004273504273504274,0.0,1.9572649572649572,3.7122507122507122,0.5272448196469686,0.5266385588348026,1.2193732193732194,2.1552706552706553,0.5657633840052875,1.982905982905983,4.163817663817664,6.146723646723647,0.5968660968660968,0.25071225071225073,1.3190883190883191,0.9230769230769231,2.2065527065527064,5.133903133903134,14213.0,1374,2609,0.0,3.0,1374.0,2606.0,856,1513,1392.0,2923.0,4315.0,419,176.0,926.0,648.0,1549.0,3604,0.0,12.957961021599942,0.5488064448040526,0.0010768310701470484,0.5910230774642932,10.718384577499474,23.31381833532681,16.912903679729826,4.383170337015408,0.620417927249701,5.359417434742841,16.650953352564553,12.351199605994513,10.8,16.8,27.599999999999998,0.0934177865334553,-2.895989586997818,0.2718778582987406,-2.6193836628438754,-2.4,4.886343488355731,9.297438964328432,0.0,0.0,4.886343488355731,9.287947653556602,3.0544431154576794,5.411721663266024,4.972694012523745,10.435931893337086,15.421241117286991,1.4614648561176384,0.620417927249701,3.3208260043622038,2.3153873214662632,5.534834306620698,12.839928234714698,108.7538872862872,106.46422289453318,0.0,0.0,0.0,15.15556180961092,84.93189333708577,-6.769309786814888,-2.5866249208471115,141.0,146.0,812.0,192.0,647.0,39.0,964.0,126.0,348.0,3.6770913952015754,0.6128508407795681,0.2826166185886161,0.07967656370928024,0.024473510166748758,0.0010768310701470484,0.6613916836698795,0.31882797438964333,0.3224540209667206,0.15418616759304865,0.7438542179694646,0.0,0.23871891929923308,563.0,0.09491310771828608,0.0,0.0,0.0,0,0,0,0.0004,0.0,0.0034000000000000002,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2012,2025,10,0.9989231689298529
Kyrie Irving,irvinky01,74,195.0,1992-03-23,Duke,2012,2021,2011-12-26T00:00:00Z,False,10,NBA,"CLE, BOS, BRK",PG,582,582.0,33.871134020618555,8.4106529209622,17.900343642611684,0.4698598579381839,2.183848797250859,5.580756013745704,0.3913177339901478,6.22680412371134,12.31958762886598,0.5054393305439331,0.530860049913611,3.8350515463917527,4.353951890034364,0.8808208366219415,0.788659793814433,3.0120274914089347,3.8006872852233675,5.731958762886598,1.331615120274914,0.3848797250859107,2.620274914089347,2.252577319587629,22.84020618556701,19713.0,4895,10418,1271.0,3248.0,3624.0,7170.0,2232,2534,459.0,1753.0,2212.0,3336,775.0,224.0,1525.0,1311.0,13293,3.0,22.45292446608837,0.5752103687921676,0.30971171308273726,0.2454015116927916,2.5809973114188605,9.844249987318012,6.22697204890174,30.69826003145133,1.9719474458479176,0.95695226500279,11.727839496778776,29.402145792116876,51.6,17.000000000000004,68.7,0.1672466392735758,4.817830873027951,-0.20451478719626645,4.643666615938721,32.900000000000006,12.501663876629635,26.646989296403387,3.2432912291381326,8.275812915335058,9.266509410033988,18.358514685740374,5.729493227819206,6.518429462791051,1.1707046111702937,4.467559478516714,5.6427027849642375,8.534981991579162,1.9719474458479176,0.5680261756201491,3.904235783493127,3.3602597270836507,33.956510931872366,114.27489473951199,109.12058032770253,91.87876020899914,8.009891949474966,0.19591132755034749,0.0,0.0,2.521346319687516,2.98987977476792,807.0,471.0,521.0,119.0,986.0,78.0,7805.0,259.0,531.0,13.868660274945466,0.24720712220362204,0.14481250951148988,0.1446360269872673,0.15353056358748035,0.30971171308273726,0.6089976157865367,0.4020130370821286,0.4659071678587734,0.46829964997717244,0.2398348805356871,0.549882311165221,0.002590980571196672,22.0,0.14633845685588187,0.39937340841069346,13.0,1.0,1,0,7,0.0005,0.0814,0.1,0,0,1,0,1,3,7,1,1,1,0,0.0,1,0.987,0,0.0,0,0.0005,0,0.0,,,2012,2025,10,0.6902882869172627
Cory Joseph,josepco01,74,200.0,1991-08-20,Texas,2012,2021,2011-12-26T00:00:00Z,False,10,NBA,"SAS, TOR, IND, SAC, DET",PG,663,134.0,21.962292609351433,2.737556561085973,6.171945701357466,0.4435483870967742,0.5098039215686274,1.530920060331825,0.3330049261083744,2.2277526395173455,4.641025641025641,0.4800129996750081,0.48484848484848486,1.0135746606334841,1.3092006033182504,0.7741935483870968,0.5128205128205128,2.0663650075414783,2.579185520361991,2.939668174962293,0.7843137254901961,0.22624434389140272,1.0241327300150829,1.5761689291101055,6.998491704374057,14561.0,1815,4092,338.0,1015.0,1477.0,3077.0,672,868,340.0,1370.0,1710.0,1949,520.0,150.0,679.0,1045.0,4640,0.0,12.215404161802073,0.5170681271890667,0.25270846782501205,0.2103106242703111,2.649083167364879,10.511805507863473,6.6059817320239,19.18729482865188,1.783050614655587,0.8640477989149098,13.20090653114484,15.78001510885241,12.200000000000001,14.000000000000002,26.200000000000003,0.08625966623171487,-1.3997596318934138,0.4522354233912506,-0.9574411098138863,4.0,6.255401414737999,14.084520293935856,1.149838609985578,3.4843829407320923,5.115479706064144,10.609230135292906,2.3392486779754136,2.9975276423322574,1.1764301902341872,4.708000824119222,5.859261039763753,6.687796167845615,1.783050614655587,0.5103495639035781,2.335924730444338,3.5745690543231916,15.965167227525583,108.38136117024929,109.13268319483552,60.641920197788615,39.358079802211385,0.0,0.0,0.0,2.0584300528809836,-0.7609779548107959,382.0,176.0,523.0,58.0,333.0,157.0,4638.0,78.0,236.0,13.158100405191954,0.2348599684087631,0.18825252386511918,0.13308268662866563,0.19074816290089966,0.25270846782501205,0.6388631275324497,0.41430279513769647,0.39592218941006796,0.4137097726804478,0.2792057550992377,0.9310359178627842,0.00045408969164205756,1.0,0.32973463361032895,0.37906146555868414,13.0,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2012,2025,10,0.747291532174988
Kawhi Leonard,leonaka01,79,225.0,1991-06-29,San Diego State,2012,2021,2011-12-26T00:00:00Z,False,10,NBA,"SAS, TOR, LAC",SF,576,549.0,31.29340277777778,6.920138888888889,14.027777777777779,0.4933168316831683,1.5017361111111112,3.907986111111111,0.38427365615282094,5.418402777777778,10.119791666666666,0.5354263166924,0.5468440594059406,3.9027777777777777,4.548611111111111,0.8580152671755725,1.2083333333333333,5.196180555555555,6.404513888888889,2.9027777777777777,1.7586805555555556,0.6371527777777778,1.6197916666666667,1.7152777777777777,19.244791666666668,18025.0,3986,8080,865.0,2251.0,3121.0,5829.0,2248,2620,696.0,2993.0,3689.0,1672,1013.0,367.0,933.0,988.0,11085,1.0,23.369997226074897,0.5982644660194175,0.27929176144244106,0.30922701803051317,4.448055478502081,18.03433564493759,11.45506241331484,15.439450762829406,2.821425797503468,1.6079778085991678,9.198596393897365,25.084721220527047,49.5,33.800000000000004,83.19999999999999,0.22184649098474343,4.573952843273232,2.2773037447988904,6.864981969486824,40.400000000000006,11.051228848821081,22.36935922330097,2.3829292649098477,6.2410152565880725,8.646313453536756,16.155273231622747,6.2251373092926485,7.230224687933426,1.9236282940360607,8.328576976421639,10.25588904299584,4.63773092926491,2.821425797503468,1.0161054091539528,2.572005547850208,2.7510457697642163,30.69562829403606,118.40671289875173,100.99117891816921,0.0983633841886269,14.55367545076283,78.37692094313454,7.214257975034674,0.0,10.453631067961163,6.065042995839112,355.0,293.0,406.0,137.0,1103.0,60.0,4068.0,276.0,309.0,13.305836338418864,0.2377329264909847,0.15660932038834952,0.1707322607489598,0.15583506241331482,0.27929176144244106,0.7045393065187241,0.4689538418862691,0.4600531484049931,0.4357836338418862,0.40884776699029124,0.8241221081830791,0.06983406380027739,490.0,0.29000804438280164,0.44721570041608877,1.0,0.0,2,2,5,0.4342999999999999,0.3987,0.06899999999999999,3,7,8,3,5,5,7,1,1,1,0,0.11599999999999999,0,0.078,0,0.0,0,0.0038,2,0.1758,,,2012,2025,10,0.720708238557559
